UBERLANDIA (A507);
Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm);
02/04/2021;0400;22,4;23,1;22,4;63,0;63,0;60,0;15,1;15,1;14,8;915,2;915,2;915,0;1,0;87,0;4,3;;0,0;
02/04/2021;0500;22,6;22,7;22,4;61,0;63,0;61,0;14,7;15,1;14,7;914,9;915,3;914,8;1,6;129,0;4,0;;0,0;
02/04/2021;0600;22,2;22,6;22,2;62,0;63,0;61,0;14,7;14,9;14,7;914,7;914,9;914,6;1,5;106,0;5,1;;0,0;
02/04/2021;0700;22,0;22,4;22,0;63,0;63,0;62,0;14,7;14,7;14,6;914,5;914,8;914,5;2,1;85,0;4,4;;0,0;
02/04/2021;0800;21,5;22,0;21,4;66,0;67,0;63,0;15,0;15,0;14,7;914,6;914,7;914,5;2,1;91,0;4,3;;0,0;
02/04/2021;0900;21,4;21,7;21,4;67,0;67,0;65,0;15,0;15,0;14,9;915,2;915,2;914,6;2,0;90,0;4,8;;0,0;
02/04/2021;1000;21,3;21,5;21,1;69,0;69,0;67,0;15,3;15,3;15,0;916,0;916,0;915,2;1,9;100,0;4,8;53,07;0,0;
02/04/2021;1100;23,0;23,1;21,3;63,0;69,0;63,0;15,7;16,0;15,3;916,6;916,6;916,0;2,8;98,0;6,0;749,07;0,0;
02/04/2021;1200;25,1;25,3;23,0;53,0;63,0;53,0;14,9;15,8;14,7;917,2;917,2;916,6;2,5;88,0;6,8;1584,70;0,0;
02/04/2021;1300;27,4;27,4;24,9;48,0;55,0;48,0;15,4;16,1;14,8;917,7;917,7;917,2;1,5;69,0;4,7;2344,54;0,0;
02/04/2021;1400;28,4;28,9;26,7;45,0;51,0;42,0;15,2;16,0;14,4;917,5;917,7;917,5;1,2;33,0;4,7;2916,01;0,0;
02/04/2021;1500;28,8;29,8;27,9;42,0;45,0;40,0;14,5;15,9;14,0;917,1;917,5;917,1;1,2;214,0;4,3;2670,48;0,0;
02/04/2021;1600;29,9;30,2;28,7;42,0;43,0;37,0;15,5;15,7;13,3;916,4;917,1;916,4;1,6;187,0;5,6;2752,40;0,0;
02/04/2021;1700;28,9;30,1;28,6;39,0;43,0;38,0;13,4;15,3;13,4;915,9;916,5;915,9;1,3;184,0;5,6;1489,36;0,0;
02/04/2021;1800;29,6;29,6;28,8;40,0;42,0;38,0;14,5;14,9;13,4;915,1;915,9;915,1;2,0;226,0;4,8;1219,91;0,0;
02/04/2021;1900;29,6;30,5;28,7;38,0;40,0;36,0;13,8;14,6;13,1;914,7;915,1;914,7;1,2;166,0;6,7;1529,60;0,0;
02/04/2021;2000;28,5;30,2;28,5;40,0;40,0;36,0;13,5;14,2;13,1;914,9;915,0;914,7;2,3;235,0;6,5;929,20;0,0;
02/04/2021;2100;27,5;29,0;27,5;44,0;44,0;39,0;14,1;14,1;13,5;915,4;915,4;914,9;1,9;201,0;5,3;408,32;0,0;
02/04/2021;2200;25,9;27,5;25,9;52,0;52,0;44,0;15,2;15,3;14,2;915,6;915,7;915,4;1,6;169,0;4,8;4,21;0,0;
02/04/2021;2300;24,9;25,9;24,9;52,0;53,0;52,0;14,5;15,2;14,5;916,3;916,3;915,6;1,8;166,0;4,8;;0,0;
03/04/2021;0000;24,7;24,9;24,5;50,0;52,0;50,0;13,6;14,5;13,6;917,0;917,0;916,3;1,6;148,0;4,4;;0,0;
03/04/2021;0100;24,3;24,7;24,2;51,0;51,0;49,0;13,5;13,6;13,3;917,4;917,4;917,0;1,6;131,0;4,5;;0,0;
03/04/2021;0200;23,8;24,3;23,8;53,0;54,0;51,0;13,8;13,8;13,5;917,6;917,6;917,4;1,3;137,0;3,9;;0,0;
03/04/2021;0300;23,5;23,9;23,5;54,0;54,0;52,0;13,6;13,8;13,4;917,7;917,7;917,4;0,9;151,0;4,7;;0,0;
03/04/2021;0400;23,7;23,9;23,5;50,0;54,0;49,0;12,6;13,7;12,6;917,3;917,7;917,3;1,4;129,0;3,4;;0,0;
03/04/2021;0500;23,2;23,7;23,2;50,0;51,0;49,0;12,3;12,6;12,1;916,9;917,3;916,9;2,3;126,0;5,1;;0,0;
03/04/2021;0600;21,8;23,2;21,8;62,0;62,0;50,0;14,2;14,2;12,3;917,0;917,1;916,7;2,0;11,0;6,1;;0,0;
03/04/2021;0700;22,2;22,3;21,3;61,0;67,0;61,0;14,4;15,0;14,3;916,7;917,1;916,7;0,5;20,0;5,0;;0,0;
03/04/2021;0800;21,2;22,3;21,2;77,0;77,0;61,0;16,9;16,9;14,6;917,0;917,1;916,5;0,7;4,0;3,4;;0,0;
03/04/2021;0900;21,1;21,3;21,0;79,0;79,0;77,0;17,2;17,3;17,0;917,4;917,5;917,0;0,0;318,0;2,2;;0,0;
03/04/2021;1000;21,4;21,4;21,0;78,0;80,0;78,0;17,4;17,4;17,1;917,8;917,8;917,4;0,0;48,0;0,8;44,19;0,0;
03/04/2021;1100;21,1;23,0;21,1;76,0;77,0;72,0;16,7;17,7;16,7;918,9;918,9;917,8;1,9;64,0;4,0;369,92;0,0;
03/04/2021;1200;22,9;22,9;21,0;73,0;76,0;72,0;17,8;17,8;16,6;919,4;919,4;918,9;0,9;40,0;4,8;743,09;0,0;
03/04/2021;1300;24,5;24,8;22,7;65,0;73,0;64,0;17,4;18,3;17,2;919,1;919,4;919,1;1,2;1,0;4,4;1530,38;0,0;
03/04/2021;1400;26,7;26,7;24,5;55,0;65,0;54,0;16,9;17,6;15,9;918,6;919,1;918,6;1,3;293,0;3,9;2823,54;0,0;
03/04/2021;1500;28,8;28,8;26,7;50,0;56,0;49,0;17,3;17,6;16,3;917,8;918,6;917,8;1,1;152,0;3,9;3156,26;0,0;
03/04/2021;1600;30,3;30,3;28,4;41,0;49,0;40,0;15,4;17,0;14,5;916,9;917,8;916,9;1,4;196,0;5,4;3393,12;0,0;
03/04/2021;1700;30,0;31,1;29,0;40,0;44,0;37,0;14,7;16,6;14,7;916,4;916,9;916,4;1,9;253,0;5,4;2615,45;0,0;
03/04/2021;1800;30,0;31,3;29,5;38,0;42,0;35,0;14,3;15,8;13,3;915,9;916,4;915,9;2,3;240,0;6,1;2267,34;0,0;
03/04/2021;1900;30,5;30,9;29,2;39,0;42,0;38,0;14,8;15,6;14,2;915,4;915,9;915,4;1,7;199,0;6,0;1021,34;0,0;
03/04/2021;2000;29,9;30,9;29,8;39,0;40,0;37,0;14,2;15,2;14,2;915,3;915,4;915,2;2,0;187,0;7,1;1297,83;0,0;
03/04/2021;2100;28,5;30,0;28,5;41,0;41,0;38,0;14,0;14,6;14,0;915,6;915,6;915,2;1,8;196,0;5,8;472,25;0,0;
03/04/2021;2200;26,5;28,5;26,5;51,0;51,0;41,0;15,4;15,4;14,1;916,2;916,2;915,6;1,7;177,0;4,6;8,55;0,0;
03/04/2021;2300;25,6;26,5;25,5;52,0;53,0;51,0;15,2;15,6;15,2;916,6;916,6;916,2;1,5;176,0;5,1;;0,0;
04/04/2021;0000;24,6;25,7;24,4;53,0;55,0;52,0;14,4;15,2;14,4;917,5;917,5;916,6;0,6;126,0;5,1;;0,0;
04/04/2021;0100;24,5;25,0;24,4;50,0;53,0;49,0;13,2;14,5;13,2;917,7;917,8;917,5;0,9;141,0;3,5;;0,0;
04/04/2021;0200;24,3;24,9;24,3;49,0;50,0;47,0;13,0;13,3;12,6;917,9;917,9;917,7;1,2;107,0;3,9;;0,0;
04/04/2021;0300;23,6;24,3;23,2;56,0;57,0;49,0;14,2;14,3;12,9;918,0;918,1;917,9;0,7;136,0;3,1;;0,0;
04/04/2021;0400;22,5;23,8;22,5;63,0;63,0;55,0;15,1;15,1;14,1;917,6;918,0;917,6;0,6;69,0;2,8;;0,0;
04/04/2021;0500;21,3;22,6;21,3;76,0;76,0;63,0;17,0;17,0;15,1;917,1;917,6;917,1;1,3;83,0;3,6;;0,0;
04/04/2021;0600;21,0;21,3;20,8;80,0;81,0;77,0;17,5;17,5;17,0;916,7;917,2;916,7;0,5;1,0;2,4;;0,0;
04/04/2021;0700;20,5;21,0;20,5;82,0;82,0;80,0;17,3;17,5;17,3;916,6;916,7;916,5;0,0;44,0;1,6;;0,0;
04/04/2021;0800;20,2;20,8;20,2;83,0;84,0;81,0;17,3;17,5;17,2;916,6;916,6;916,5;0,1;23,0;1,6;;0,0;
04/04/2021;0900;20,0;20,7;20,0;85,0;85,0;81,0;17,3;17,5;17,1;917,2;917,2;916,6;0,8;67,0;2,8;;0,0;
04/04/2021;1000;20,5;20,5;19,9;83,0;86,0;83,0;17,6;17,6;17,3;917,7;917,7;917,2;1,4;75,0;3,3;47,95;0,0;
04/04/2021;1100;22,4;22,4;20,5;75,0;83,0;75,0;17,7;17,9;17,3;918,3;918,3;917,7;1,8;84,0;3,0;439,61;0,0;
04/04/2021;1200;24,0;24,0;22,2;67,0;75,0;67,0;17,4;18,0;17,3;919,0;919,0;918,3;2,0;68,0;4,4;1513,12;0,0;
04/04/2021;1300;26,4;26,4;23,5;58,0;67,0;57,0;17,5;17,6;16,4;918,9;919,1;918,9;2,2;86,0;5,2;2300,32;0,0;
04/04/2021;1400;28,0;28,6;26,2;50,0;59,0;48,0;16,5;18,5;15,9;918,5;918,9;918,5;2,3;33,0;5,8;2991,11;0,0;
04/04/2021;1500;28,0;29,2;27,6;46,0;53,0;43,0;15,4;17,4;15,1;917,7;918,5;917,7;2,6;360,0;6,6;2653,52;0,0;
04/04/2021;1600;28,6;29,2;27,8;45,0;51,0;43,0;15,6;17,5;15,2;916,8;917,7;916,8;1,6;357,0;5,5;2092,89;0,0;
04/04/2021;1700;29,1;29,3;28,5;44,0;49,0;44,0;15,6;17,0;15,6;916,1;916,8;916,1;1,8;82,0;4,5;1716,35;0,0;
04/04/2021;1800;29,0;29,3;28,9;42,0;44,0;40,0;14,9;15,7;14,4;915,4;916,1;915,4;0,9;170,0;3,5;1106,56;0,0;
04/04/2021;1900;28,9;29,4;28,7;44,0;45,0;40,0;15,3;15,8;14,4;914,9;915,4;914,9;0,6;204,0;3,1;916,42;0,0;
04/04/2021;2000;27,5;28,9;27,5;52,0;52,0;42,0;16,6;17,0;14,6;915,0;915,1;914,9;1,6;75,0;4,0;548,38;0,0;
04/04/2021;2100;27,2;28,2;27,2;52,0;52,0;49,0;16,6;16,9;16,3;915,1;915,1;915,0;1,1;104,0;3,1;331,38;0,0;
04/04/2021;2200;26,6;27,2;26,4;54,0;55,0;52,0;16,5;17,0;16,3;915,4;915,4;915,1;0,8;127,0;2,5;0,36;0,0;
04/04/2021;2300;25,3;26,6;25,2;62,0;62,0;54,0;17,4;17,4;16,5;916,1;916,1;915,4;1,2;145,0;2,7;;0,0;
05/04/2021;0000;25,1;25,3;24,7;58,0;65,0;58,0;16,3;17,6;16,3;916,9;916,9;916,1;1,3;129,0;3,9;;0,0;
05/04/2021;0100;24,9;25,4;24,9;55,0;58,0;55,0;15,2;16,4;15,2;917,0;917,0;916,9;1,8;104,0;3,8;;0,0;
05/04/2021;0200;24,3;24,9;24,2;58,0;59,0;54,0;15,5;15,7;15,1;916,8;917,0;916,8;1,7;98,0;4,8;;0,0;
05/04/2021;0300;23,3;24,3;23,3;67,0;67,0;58,0;16,9;16,9;15,5;916,5;916,8;916,5;0,3;348,0;4,1;;0,0;
05/04/2021;0400;22,5;23,3;22,5;74,0;74,0;67,0;17,6;17,6;16,9;916,4;916,7;916,4;1,3;76,0;3,0;;0,0;
05/04/2021;0500;22,0;22,5;21,9;78,0;78,0;74,0;17,9;18,0;17,5;916,2;916,4;916,1;0,9;93,0;2,9;;0,0;
05/04/2021;0600;22,0;22,1;21,8;77,0;78,0;77,0;17,8;18,0;17,8;915,7;916,2;915,7;0,4;113,0;2,0;;0,0;
05/04/2021;0700;21,4;22,1;21,4;79,0;80,0;77,0;17,7;17,9;17,6;915,6;915,8;915,6;0,4;68,0;2,1;;0,0;
05/04/2021;0800;21,2;21,4;20,9;80,0;82,0;79,0;17,6;17,8;17,6;915,7;915,9;915,6;0,6;55,0;2,2;;0,0;
05/04/2021;0900;21,0;21,5;21,0;81,0;81,0;80,0;17,6;17,8;17,6;916,3;916,3;915,7;2,6;93,0;5,6;;0,0;
05/04/2021;1000;20,9;21,1;20,9;81,0;82,0;81,0;17,6;17,7;17,5;917,2;917,2;916,3;2,9;87,0;6,4;30,27;0,0;
05/04/2021;1100;22,3;22,3;20,9;74,0;81,0;74,0;17,5;17,8;17,5;918,1;918,1;917,2;3,6;84,0;8,6;598,64;0,0;
05/04/2021;1200;24,2;24,4;22,3;67,0;74,0;67,0;17,8;18,1;17,2;918,6;918,6;918,1;3,3;66,0;9,3;1562,28;0,0;
05/04/2021;1300;25,8;25,9;24,0;62,0;68,0;62,0;17,9;18,4;17,5;918,9;919,0;918,6;3,3;49,0;8,5;2267,88;0,0;
05/04/2021;1400;26,6;27,3;25,5;57,0;63,0;56,0;17,4;18,3;17,3;919,0;919,0;918,9;3,3;40,0;8,4;2516,17;0,0;
05/04/2021;1500;27,4;27,8;26,0;55,0;59,0;54,0;17,4;18,5;17,0;918,3;919,0;918,3;2,8;57,0;8,1;2665,65;0,0;
05/04/2021;1600;27,7;28,2;26,7;52,0;56,0;50,0;16,8;17,7;16,3;917,2;918,3;917,2;2,8;47,0;7,2;2334,52;0,0;
05/04/2021;1700;28,1;29,2;27,4;49,0;54,0;45,0;16,6;17,7;15,9;916,5;917,2;916,5;2,8;33,0;8,4;2910,37;0,0;
05/04/2021;1800;27,7;28,7;27,5;51,0;52,0;48,0;16,7;17,3;16,2;915,6;916,5;915,6;2,0;10,0;7,4;1740,14;0,0;
05/04/2021;1900;27,0;27,8;26,9;55,0;55,0;50,0;17,1;17,1;16,3;915,1;915,6;914,9;2,0;33,0;6,8;892,40;0,0;
05/04/2021;2000;26,4;27,1;26,3;57,0;57,0;55,0;17,2;17,6;16,9;915,2;915,5;915,1;2,2;53,0;6,0;471,89;0,0;
05/04/2021;2100;24,8;26,5;24,8;62,0;62,0;56,0;17,0;17,3;16,9;916,1;916,2;915,2;2,1;88,0;5,5;116,43;0,0;
05/04/2021;2200;24,5;24,8;24,5;64,0;64,0;62,0;17,3;17,3;16,9;916,3;916,3;916,0;1,7;96,0;5,4;;0,0;
05/04/2021;2300;24,0;24,6;24,0;67,0;67,0;63,0;17,4;17,4;17,1;916,8;916,9;916,2;2,0;76,0;4,4;;0,0;
06/04/2021;0000;23,6;24,0;23,5;67,0;69,0;67,0;17,2;17,7;17,2;917,0;917,1;916,7;2,3;71,0;5,1;;0,0;
06/04/2021;0100;23,5;23,7;23,2;66,0;69,0;66,0;16,7;17,2;16,7;917,0;917,0;916,8;1,9;67,0;6,1;;0,0;
06/04/2021;0200;22,6;23,5;22,6;70,0;70,0;66,0;16,9;17,0;16,7;917,2;917,2;916,9;1,6;67,0;4,7;;0,0;
06/04/2021;0300;23,4;23,4;22,6;66,0;70,0;66,0;16,6;16,9;16,6;917,6;917,6;917,2;1,3;52,0;4,5;;0,0;
06/04/2021;0400;23,2;23,4;23,2;66,0;67,0;66,0;16,6;16,7;16,6;917,5;917,8;917,5;1,6;37,0;4,5;;0,0;
06/04/2021;0500;22,6;23,3;22,6;69,0;69,0;66,0;16,8;16,8;16,6;916,7;917,5;916,7;1,6;69,0;5,3;;0,0;
06/04/2021;0600;21,9;22,6;21,9;73,0;73,0;69,0;16,9;17,0;16,8;916,5;916,7;916,5;0,8;57,0;3,5;;0,0;
06/04/2021;0700;21,6;22,1;21,6;75,0;75,0;72,0;16,9;17,0;16,8;916,1;916,5;916,1;2,1;71,0;5,4;;0,0;
06/04/2021;0800;21,1;21,6;21,1;78,0;78,0;75,0;17,1;17,1;16,9;916,5;916,5;916,1;1,7;77,0;4,5;;0,0;
06/04/2021;0900;21,1;21,2;20,9;77,0;79,0;77,0;16,8;17,1;16,8;916,9;917,0;916,5;1,5;69,0;5,1;;0,0;
06/04/2021;1000;21,2;21,2;20,7;77,0;79,0;77,0;17,0;17,1;16,8;917,1;917,1;916,9;2,3;59,0;5,7;75,31;0,0;
06/04/2021;1100;22,3;22,6;21,2;69,0;77,0;69,0;16,3;17,1;16,2;917,8;917,8;917,1;2,5;46,0;7,8;502,41;0,0;
06/04/2021;1200;24,0;24,3;22,2;60,0;69,0;59,0;15,6;16,4;15,6;918,5;918,5;917,8;2,2;43,0;7,7;1490,44;0,0;
06/04/2021;1300;24,7;24,9;23,9;55,0;60,0;55,0;15,1;15,9;15,0;918,7;918,7;918,5;3,2;38,0;8,3;1709,60;0,0;
06/04/2021;1400;25,5;25,7;24,6;53,0;57,0;53,0;15,2;16,0;14,9;918,3;918,8;918,3;3,0;28,0;7,6;1767,09;0,0;
06/04/2021;1500;26,4;26,9;25,2;51,0;55,0;50,0;15,4;16,2;14,9;918,0;918,3;918,0;3,2;61,0;7,8;2407,01;0,0;
06/04/2021;1600;26,6;27,3;26,3;51,0;52,0;48,0;15,6;16,2;15,1;917,2;918,0;917,2;3,2;30,0;7,8;2189,08;0,0;
06/04/2021;1700;27,9;27,9;26,5;49,0;52,0;46,0;16,1;16,3;14,5;916,1;917,2;916,1;2,6;20,0;7,8;2087,91;0,0;
06/04/2021;1800;26,3;28,2;26,3;52,0;53,0;45,0;15,6;16,3;14,8;915,1;916,1;915,1;2,0;35,0;6,9;1862,98;0,0;
06/04/2021;1900;25,9;26,6;25,8;55,0;55,0;52,0;16,0;16,2;15,6;914,8;915,2;914,7;2,2;58,0;5,3;413,04;0,0;
06/04/2021;2000;25,6;25,9;25,5;57,0;57,0;54,0;16,5;16,5;15,9;915,5;915,5;914,8;1,9;34,0;4,7;281,92;0,0;
06/04/2021;2100;25,0;25,7;25,0;59,0;59,0;54,0;16,3;16,5;15,6;915,4;915,6;915,2;2,5;77,0;4,7;100,05;0,0;
06/04/2021;2200;18,7;25,0;18,6;93,0;93,0;58,0;17,4;18,1;16,3;917,2;917,2;915,4;3,4;128,0;7,9;;3,4;
06/04/2021;2300;19,3;19,4;18,7;90,0;93,0;90,0;17,7;18,2;17,5;917,6;917,6;916,8;3,1;99,0;7,9;;7,0;
07/04/2021;0000;18,9;19,3;18,9;91,0;91,0;90,0;17,4;17,6;17,3;917,9;918,0;917,6;3,3;79,0;8,3;;5,6;
07/04/2021;0100;18,9;19,0;18,8;91,0;91,0;90,0;17,3;17,5;17,3;918,5;918,5;917,9;2,8;87,0;8,3;;4,8;
07/04/2021;0200;18,8;19,1;18,8;90,0;91,0;89,0;17,1;17,4;17,1;918,4;918,8;918,4;2,5;69,0;6,2;;4,4;
07/04/2021;0300;18,8;18,9;18,7;91,0;92,0;90,0;17,4;17,4;17,1;918,0;918,6;918,0;1,9;66,0;4,8;;4,2;
07/04/2021;0400;18,8;19,2;18,8;91,0;91,0;89,0;17,3;17,4;17,2;917,3;918,0;917,2;1,5;2,0;5,4;;3,6;
07/04/2021;0500;19,1;19,1;18,7;91,0;92,0;91,0;17,5;17,6;17,3;916,3;917,3;916,3;1,1;47,0;5,7;;3,0;
07/04/2021;0600;18,8;19,1;18,8;89,0;91,0;88,0;16,9;17,5;16,9;916,2;916,4;916,0;2,2;69,0;6,3;;2,6;
07/04/2021;0700;18,6;18,8;18,5;89,0;90,0;89,0;16,9;16,9;16,7;915,7;916,2;915,6;3,5;81,0;7,4;;2,2;
07/04/2021;0800;18,7;18,8;18,6;89,0;90,0;89,0;17,0;17,0;16,8;916,0;916,0;915,7;1,6;63,0;7,4;;1,4;
07/04/2021;0900;18,9;18,9;18,7;88,0;89,0;88,0;16,9;17,0;16,9;916,6;916,7;916,0;2,2;61,0;6,1;;0,4;
07/04/2021;1000;18,9;18,9;18,7;89,0;89,0;88,0;17,0;17,0;16,9;917,5;917,5;916,6;0,9;63,0;6,1;40,52;0,0;
07/04/2021;1100;20,4;20,4;18,9;83,0;89,0;82,0;17,4;17,7;17,0;917,8;917,8;917,5;1,6;66,0;4,6;625,80;0,0;
07/04/2021;1200;21,8;22,1;20,2;73,0;83,0;72,0;16,6;17,7;16,6;918,5;918,5;917,8;2,5;73,0;6,3;1414,22;0,0;
07/04/2021;1300;22,9;23,1;21,1;72,0;77,0;71,0;17,6;17,9;16,5;919,0;919,0;918,5;3,3;77,0;9,4;1803,59;0,0;
07/04/2021;1400;23,8;23,9;22,6;63,0;73,0;63,0;16,3;18,1;16,2;918,8;919,0;918,8;3,0;70,0;7,6;1924,66;0,0;
07/04/2021;1500;25,3;25,5;23,8;59,0;63,0;56,0;16,6;17,0;15,6;918,4;918,9;918,4;2,9;70,0;8,0;2831,43;0,0;
07/04/2021;1600;25,5;26,5;25,0;55,0;59,0;53,0;15,8;16,9;15,7;917,6;918,4;917,6;3,1;61,0;6,6;2662,26;0,0;
07/04/2021;1700;25,5;25,9;24,8;55,0;58,0;53,0;15,7;16,4;15,2;917,0;917,7;917,0;2,6;56,0;6,1;1082,77;0,0;
07/04/2021;1800;26,1;26,1;25,3;52,0;57,0;51,0;15,5;16,4;15,1;916,5;917,0;916,5;2,1;47,0;5,3;1189,68;0,0;
07/04/2021;1900;26,2;27,0;26,1;53,0;55,0;49,0;16,0;16,6;14,9;916,4;916,5;916,3;2,1;59,0;4,5;1926,65;0,0;
07/04/2021;2000;26,2;26,8;25,9;53,0;55,0;51,0;15,9;16,3;15,4;916,3;916,4;916,3;2,0;67,0;5,3;1239,86;0,0;
07/04/2021;2100;24,7;26,2;24,7;61,0;61,0;53,0;16,6;16,6;15,8;916,3;916,3;916,1;1,4;74,0;4,8;376,63;0,0;
07/04/2021;2200;23,9;24,7;23,8;64,0;65,0;61,0;16,7;17,0;16,6;916,8;916,8;916,3;1,4;80,0;3,0;0,02;0,0;
07/04/2021;2300;23,0;23,9;22,9;69,0;70,0;64,0;17,0;17,1;16,7;917,7;917,7;916,8;1,4;69,0;2,7;;0,0;
08/04/2021;0000;22,5;23,0;22,5;73,0;73,0;68,0;17,4;17,4;16,9;918,6;918,6;917,7;1,0;57,0;3,4;;0,0;
08/04/2021;0100;22,1;22,5;22,1;73,0;73,0;72,0;17,0;17,4;16,9;918,7;919,0;918,6;2,8;100,0;5,8;;0,0;
08/04/2021;0200;21,4;22,0;21,4;75,0;75,0;73,0;16,9;17,0;16,8;918,8;918,8;918,6;1,7;55,0;7,2;;0,0;
08/04/2021;0300;21,1;21,4;21,0;76,0;77,0;75,0;16,7;16,9;16,7;918,7;918,9;918,7;1,8;73,0;5,2;;0,0;
08/04/2021;0400;21,2;21,2;21,0;76,0;77,0;75,0;16,8;16,8;16,6;918,1;918,7;918,1;1,0;83,0;3,6;;0,0;
08/04/2021;0500;20,9;21,3;20,9;77,0;78,0;76,0;16,7;17,0;16,7;917,9;918,1;917,9;2,2;80,0;4,6;;0,0;
08/04/2021;0600;20,4;21,1;20,4;79,0;79,0;76,0;16,6;16,7;16,5;918,1;918,1;917,7;2,1;99,0;6,5;;0,0;
08/04/2021;0700;19,8;20,4;19,8;81,0;81,0;79,0;16,5;16,6;16,5;917,8;918,1;917,7;3,0;85,0;6,4;;0,0;
08/04/2021;0800;19,7;19,8;19,7;82,0;82,0;81,0;16,6;16,6;16,5;918,2;918,2;917,8;2,4;79,0;6,0;;0,0;
08/04/2021;0900;19,3;19,7;19,3;83,0;84,0;82,0;16,4;16,6;16,4;918,9;918,9;918,2;3,1;87,0;6,8;;0,0;
08/04/2021;1000;19,3;19,4;19,3;83,0;84,0;83,0;16,4;16,5;16,4;919,5;919,5;918,9;3,1;87,0;8,2;38,78;0,0;
08/04/2021;1100;20,0;20,0;19,3;80,0;83,0;80,0;16,3;16,4;16,2;920,4;920,4;919,5;3,8;84,0;8,2;356,01;0,0;
08/04/2021;1200;21,3;21,3;19,9;72,0;80,0;72,0;16,0;16,3;15,8;920,9;920,9;920,4;3,9;85,0;10,4;926,07;0,0;
08/04/2021;1300;22,1;22,5;21,2;65,0;72,0;65,0;15,3;16,1;15,3;921,3;921,3;920,9;3,8;73,0;10,9;1507,41;0,0;
08/04/2021;1400;22,9;23,3;21,9;62,0;67,0;60,0;15,2;15,7;14,7;921,2;921,4;921,2;4,1;75,0;9,0;1698,51;0,0;
08/04/2021;1500;24,3;24,3;22,9;57,0;63,0;57,0;15,3;15,9;15,0;920,9;921,2;920,8;2,8;80,0;9,4;1774,86;0,0;
08/04/2021;1600;24,7;25,0;24,0;54,0;58,0;53,0;14,8;15,5;14,7;920,1;920,9;920,1;2,9;76,0;7,9;2056,21;0,0;
08/04/2021;1700;25,5;25,5;24,3;52,0;56,0;52,0;15,0;15,4;14,3;919,2;920,1;919,2;2,9;69,0;8,1;2055,19;0,0;
08/04/2021;1800;25,5;25,8;24,7;51,0;54,0;50,0;14,7;15,3;14,3;918,7;919,2;918,7;3,1;67,0;7,5;1624,86;0,0;
08/04/2021;1900;25,5;26,6;24,9;50,0;53,0;46,0;14,4;15,2;13,8;918,7;918,8;918,6;3,3;72,0;7,5;1333,29;0,0;
08/04/2021;2000;24,7;25,9;24,6;56,0;57,0;49,0;15,5;15,5;14,3;918,6;918,7;918,5;1,7;59,0;6,9;1022,38;0,0;
08/04/2021;2100;23,4;24,7;23,4;61,0;61,0;56,0;15,4;15,8;15,2;918,8;918,8;918,6;2,4;76,0;5,3;221,12;0,0;
08/04/2021;2200;22,3;23,4;22,3;64,0;65,0;60,0;15,2;15,6;15,2;919,0;919,0;918,8;2,7;81,0;5,6;3,29;0,0;
08/04/2021;2300;21,7;22,4;21,7;64,0;65,0;63,0;14,5;15,2;14,5;919,6;919,6;918,9;2,9;98,0;6,6;;0,0;
09/04/2021;0000;20,9;21,7;20,9;64,0;64,0;63,0;13,9;14,6;13,9;920,3;920,3;919,6;2,8;91,0;7,0;;0,0;
09/04/2021;0100;20,2;20,9;20,2;67,0;67,0;64,0;14,0;14,0;13,8;920,8;920,8;920,3;2,3;86,0;7,5;;0,0;
09/04/2021;0200;20,0;20,2;19,9;69,0;69,0;67,0;14,1;14,2;14,0;920,6;920,8;920,6;3,6;85,0;6,8;;0,0;
09/04/2021;0300;19,9;20,0;19,9;68,0;69,0;67,0;13,7;14,1;13,7;920,6;920,7;920,5;2,7;72,0;7,0;;0,0;
09/04/2021;0400;19,0;19,9;19,0;71,0;71,0;68,0;13,7;13,8;13,6;920,3;920,7;920,3;1,9;76,0;6,3;;0,0;
09/04/2021;0500;18,2;19,0;18,2;73,0;73,0;71,0;13,3;13,7;13,3;920,0;920,3;920,0;0,4;18,0;4,4;;0,0;
09/04/2021;0600;18,0;18,4;17,8;71,0;73,0;70,0;12,7;13,3;12,7;919,8;920,0;919,8;0,7;34,0;3,4;;0,0;
09/04/2021;0700;17,6;18,0;17,6;71,0;72,0;71,0;12,4;12,7;12,4;919,7;919,8;919,6;2,1;76,0;5,1;;0,0;
09/04/2021;0800;17,5;17,8;17,4;71,0;72,0;70,0;12,2;12,4;12,2;920,0;920,0;919,7;0,8;38,0;4,7;;0,0;
09/04/2021;0900;17,4;17,7;17,1;70,0;73,0;70,0;11,9;12,3;11,9;920,4;920,4;920,0;1,8;63,0;4,7;;0,0;
09/04/2021;1000;18,7;18,7;17,4;63,0;70,0;63,0;11,5;11,9;11,4;920,7;920,7;920,4;3,7;81,0;8,4;32,29;0,0;
09/04/2021;1100;19,9;20,0;18,7;60,0;63,0;60,0;12,1;12,2;11,5;921,5;921,5;920,7;2,9;72,0;9,0;718,89;0,0;
